,Label,cg27260772,cg18502142,cg21039708,cg22399133,cg00907288,cg10903903,cg22620090,cg22797031,cg08364561,cg17774559,cg18121066,cg10512745,cg02772121,cg18698788,cg22674699,cg04209913,cg04741094,cg01221209,cg21472506,cg17510385
TCGA.52.7811.01,Primary Tumor,0.610947952540745,0.581380128773289,0.697807413259124,0.525650253074965,0.614989063570842,0.36329036834664,0.691591350331052,0.583283798409273,0.538234071891133,0.666900238332713,0.158759652713883,0.58459797896196,0.488086581408026,0.460060099766788,0.170434696694993,0.565077776794205,0.447372672672693,0.427010600681806,0.457531334747946,0.302836989034088
TCGA.52.7812.01,Primary Tumor,0.730012742596582,0.813212696676535,0.727763040542675,0.703028616485238,0.679886707869774,0.542098895170718,0.750624844308163,0.680514887356086,0.555687816775153,0.751069232217742,0.904514010356398,0.653737078235779,0.22490945750998,0.363156291496568,0.580691553699531,0.476569610901072,0.836659573573716,0.767008658500819,0.619436348835386,0.164535336817776
TCGA.56.5897.01,Primary Tumor,0.63880201456709,0.623722080355678,0.646619651906615,0.341481118283761,0.431960721849002,0.287390577846728,0.542460694824169,0.564061919523638,0.452136176593995,0.589857052472863,0.223408660976231,0.226623980379408,0.323364780532966,0.396936917250314,0.23114760609529,0.367686923208575,0.313342803569643,0.667111650739377,0.267368285080329,0.60195687190305
TCGA.56.5898.01,Primary Tumor,0.748541150040341,0.739628241115922,0.823251656194422,0.749534752334656,0.538136669063928,0.637899525495946,0.792092440810726,0.637453779650047,0.701904062866036,0.695859622322092,0.16865988679651,0.59897149454853,0.321113824436286,0.627926382043663,0.585381116956067,0.585361709630959,0.406081000282748,0.429120888337799,0.55582727696722,0.379665855930139
TCGA.56.6545.01,Primary Tumor,0.747781954607536,0.793629949528807,0.769868695588489,0.547995913737819,0.745846443464605,0.758635805378985,0.767421934393043,0.748615506000726,0.714287807075535,0.742511167134087,0.206985286016674,0.563881904951324,0.27857032494875,0.596890552632879,0.665950368011583,0.778913584360174,0.354715669317143,0.386330861106983,0.711825074716275,0.286452932755699
TCGA.56.6546.01,Primary Tumor,0.130341025150509,0.629956961658644,0.320893200940777,0.537951165413097,0.148906567829286,0.0455739896685811,0.76644365386054,0.132124124571445,0.102479393417296,0.516990695227879,0.203415555248452,0.584989833206265,0.327375912086547,0.531436501230915,0.687884966376844,0.0781543789605188,0.642087186159159,0.454641716192947,0.500698608840892,0.950014780160488
TCGA.56.7221.01,Primary Tumor,0.731715465095977,0.812475806533816,0.740342614311557,0.840174984959172,0.819005526471836,0.372262900179284,0.911480527889052,0.826595759500826,0.855748212620663,0.318509071428411,0.121919256606745,0.647957841611622,0.468891165892416,0.819783263156789,0.84500514633762,0.21800070774753,0.218729325652344,0.329444173720649,0.652415562079806,0.191736938560819
TCGA.56.7222.01,Primary Tumor,0.837687954067485,0.751965864087263,0.879919885233886,0.652818961879873,0.865859173935787,0.879684526357254,0.949321311355918,0.840773283892061,0.781167363126988,0.864562095596809,0.0422145737503774,0.846757942590505,0.160325494455982,0.844164557690123,0.809907060406142,0.866034891074826,0.159581743330679,0.273699499256907,0.847917831319278,0.332528529666471
TCGA.56.7223.01,Primary Tumor,0.969042048867339,0.969458947303084,0.974845281942845,0.966830965745289,0.796060373893715,0.976821330380243,0.737827430654785,0.973835855889392,0.95802409446871,0.944255169658074,0.537585679205281,0.93006147482444,0.203828128573165,0.920685411133805,0.923503397560314,0.973700340347152,0.348902158499032,0.0514418747228529,0.938932877379118,0.481669536508279
TCGA.56.7579.01,Primary Tumor,0.70461049173166,0.902981047144102,0.854884528188567,0.851486463512088,0.79302957545518,0.346567742678949,0.461254033614023,0.664021631294529,0.13621721747254,0.753020996197662,0.0403753200334091,0.789815534106874,0.286520655035364,0.764050164273003,0.0718822559176528,0.105215773062318,0.127838436916286,0.329901651803612,0.752899745650842,0.266235936953891
TCGA.56.7580.01,Primary Tumor,0.763052402848546,0.738813021604206,0.764339541776207,0.712661191190003,0.740310260029053,0.851530606596513,0.877988896823424,0.743784252655204,0.657664644037255,0.770270430485458,0.114625804031594,0.687166585021202,0.274889488041348,0.670479749002303,0.623960063997339,0.783174916347749,0.212136884412374,0.322858641197957,0.654282133608723,0.242616809104854
TCGA.56.7582.01,Primary Tumor,0.949471535670271,0.935598869010119,0.906171264758078,0.799301861088706,0.912536041368251,0.854942993822447,0.908109100597876,0.912452929254968,0.87669250241236,0.85158386209697,0.0469741315689452,0.773171368320846,0.198251592128032,0.782067244645085,0.824012862341401,0.913040168469017,0.0890557307733201,0.196101194600226,0.802274957667113,0.159297208063323
TCGA.56.7730.01,Primary Tumor,0.922493202829671,0.925355168855605,0.967547326860951,0.905566417944268,0.858536532576377,0.948231854231963,0.956790195257268,0.934003424649667,0.915303561446667,0.87593680217348,0.0194641078110794,0.838346430928615,0.0637951332981075,0.8821889946733,0.676410912621297,0.900320195102928,0.206151027686765,0.137447862694429,0.913826857395314,0.120042771025028
TCGA.56.7731.01,Primary Tumor,0.480993931035641,0.588911627169238,0.596825368165652,0.357118705628402,0.4356329011363,0.277261425102725,0.6693018797899,0.451684017340667,0.45107697062878,0.632138646279583,0.334217450777447,0.530479149297887,0.522969523882031,0.443696408573971,0.541605588893055,0.450832904672408,0.563243556268799,0.515734723948037,0.331399760573192,0.415357553216595
TCGA.56.7822.01,Primary Tumor,0.64651082970574,0.70821759508453,0.762135981502968,0.66844289056713,0.644322138417629,0.631724672360229,0.827009547794569,0.615419516747564,0.640874111734705,0.703343315808895,0.181014105094441,0.571148124956184,0.421474243393148,0.535200982209894,0.683735352493911,0.673585361138471,0.347966331074821,0.374401131911805,0.551025218892765,0.381220900607944
TCGA.56.7823.01,Primary Tumor,0.967486371178273,0.933290796244244,0.972784003943943,0.949446479276374,0.951168674945845,0.941362215440768,0.976539691017431,0.953189315619392,0.946970254922088,0.894980950777265,0.0198355321281588,0.86515722972076,0.0527242907304753,0.90991601730454,0.837516471194902,0.948704886214361,0.0682803477724862,0.114878796026087,0.904597275073999,0.0561755426149758
TCGA.56.8082.01,Primary Tumor,0.918008199526209,0.938040052465366,0.926740413183561,0.85269757713832,0.873126950857085,0.920126406868884,0.533712206566442,0.90950791737726,0.92892635409984,0.205529326466554,0.0427851381014292,0.84040191872625,0.140588597404412,0.877757039572254,0.884444744850713,0.346242450189813,0.0966348593773264,0.167309033395089,0.871882272318135,0.110047521386898
TCGA.56.8083.01,Primary Tumor,0.963772876233543,0.97792258213457,0.539597988704351,0.90245293098029,0.0455055641269203,0.970415607668864,0.53340782964184,0.953899184321544,0.0816990297800006,0.921078386753923,0.034254133600735,0.897604794543294,0.0754388611779109,0.923019716882452,0.668972651426872,0.510678300193404,0.0841293110662094,0.0464280716230442,0.949005792521175,0.798967526968869
TCGA.56.8201.01,Primary Tumor,0.581770258135592,0.594181488373228,0.712717348563952,0.472870718162357,0.60064110912175,0.523133200793743,0.739275826078585,0.450107767190089,0.598300924176496,0.702938715278059,0.117185681389085,0.55522289266947,0.335248899686598,0.512573566608198,0.651477236732526,0.593670586235887,0.543196683722868,0.534506995659202,0.406200958167414,0.350918131619893
TCGA.56.8304.01,Primary Tumor,0.835668609859076,0.816395847374626,0.828577398440879,0.722095886349864,0.862136972421271,0.885383317865518,0.766026471139486,0.774391832760096,0.505980093524742,0.70214015675625,0.0847329944598363,0.684034039728148,0.210249793413148,0.534079645114953,0.27605130702899,0.758858158402734,0.208204272805475,0.240172575581902,0.650720163915313,0.256838066292581
TCGA.56.8305.01,Primary Tumor,0.817045130278743,0.826161480758143,0.880995098503734,0.817778524382624,0.726620594259781,0.56448520381167,0.893499813890164,0.861843383520821,0.786140647945233,0.806578843492307,0.143020847062734,0.70143267598437,0.155069184485543,0.691725785072208,0.693259908600089,0.865367964481232,0.155365096608863,0.390339059963411,0.715305181972166,0.257037669655619
TCGA.56.8307.01,Primary Tumor,0.850118175666319,0.775988285821963,0.841646102982587,0.818951776378146,0.748834559758647,0.876202218495313,0.741780942259814,0.868390443406419,0.85115047031174,0.741007489009075,0.0541185130132652,0.570498484746188,0.115295973522617,0.716542043451353,0.685551611009698,0.764560671654149,0.560498695179007,0.39874385116184,0.636324559709377,0.253756058810735
TCGA.56.8308.01,Primary Tumor,0.851539363475681,0.912958549477655,0.834669270725392,0.814568108086361,0.807322298393584,0.789887943155007,0.861048916854395,0.816223449794174,0.731595565673221,0.733264657769354,0.0743507443875251,0.706291688691111,0.206245420481005,0.698368185797717,0.708476630061811,0.542564071308649,0.226452962577386,0.356265128673041,0.721480582092584,0.288148679782092
TCGA.56.8309.01,Primary Tumor,0.574792098614917,0.747875778617006,0.619607351292465,0.578537546886931,0.628491512504594,0.154931926458244,0.549953159290957,0.590611183308851,0.500345830530856,0.55697450513384,0.262501979456518,0.624086975475882,0.313269560060645,0.371792171815363,0.665664491957291,0.614450361311753,0.563543792542222,0.597554882541774,0.456959652444985,0.498306377588567
TCGA.56.8503.01,Primary Tumor,0.564622620291546,0.469606801384929,0.500596210621417,0.464725366646023,0.608726392311979,0.35523862346356,0.77742461305765,0.484392338097039,0.388857873418506,0.631519513240017,0.455537488408589,0.403552559040315,0.479041445924427,0.423966187020073,0.656969833256933,0.496212830608151,0.375204307901595,0.774795173010191,0.357205815002692,0.666288873706366
TCGA.56.8504.01,Primary Tumor,0.767768695334845,0.850680015725285,0.870298929469423,0.8493653084651,0.821735940407335,0.792120671979946,0.862023245697029,0.829456397644135,0.797515172299264,0.756372951884416,0.122340409677793,0.719944557210115,0.276086904692695,0.672824625408968,0.603508615423215,0.767158141718754,0.226883306615135,0.431488980062449,0.691399775541517,0.373543424682019
TCGA.56.8622.01,Primary Tumor,0.791880159909899,0.776139035605398,0.804100418024972,0.619439753956704,0.787623890203983,0.788706917613538,0.905977665840875,0.784479606451301,0.732357290413425,0.803538291551715,0.217099223612192,0.294823678555723,0.373248545293183,0.634943279314603,0.773661699386825,0.228316983917754,0.196679393297496,0.262471054240029,0.620271025909765,0.255100728895355
TCGA.56.8623.01,Primary Tumor,0.0595330938988036,0.145260124999567,0.145810602353119,0.088051836566211,0.158268963249649,0.108837510613182,0.269110177058441,0.211545971251888,0.162518497416338,0.132918460448931,0.569200553326463,0.0514582904538209,0.717708827762719,0.0482688786285597,0.0736843686375314,0.134286089636202,0.85265118424815,0.957725483149471,0.222546124707332,0.899438207853225
TCGA.56.8624.01,Primary Tumor,0.597749805572524,0.850254055552092,0.261185309479763,0.535714120255219,0.24322810452849,0.54361915517365,0.434475564575115,0.525633089510638,0.471010067606228,0.729656750300564,0.326371687400768,0.0300162815397281,0.506643332855525,0.0633965821539651,0.581490398658914,0.302624335659649,0.36752362433691,0.58764504193174,0.62182565037576,0.429829915307057
TCGA.56.8625.01,Primary Tumor,0.591063994326248,0.739725998399934,0.76419403009241,0.720908588036209,0.82278860725492,0.674049278449465,0.776633331507374,0.663789125055087,0.713783394776283,0.734719803262778,0.354552089791929,0.583773786721856,0.305750596641773,0.564008001478981,0.649117194673375,0.62099999618707,0.28320741404066,0.484451731932893,0.518717714139043,0.378374397275097
TCGA.56.8626.01,Primary Tumor,0.797228615335528,0.714947235236216,0.771849844314579,0.759684788289896,0.749750025726835,0.524656385537474,0.90275036573373,0.699773614815996,0.714557426910163,0.756887145858229,0.310233414493929,0.595639652974155,0.358900028374568,0.659535484594419,0.743637285681358,0.877785819205781,0.384761904666952,0.333485351307916,0.62180820134088,0.320031952351765
TCGA.56.8628.01,Primary Tumor,0.757838121533344,0.737937758942248,0.780848622555269,0.73198200936312,0.725059787772536,0.650982590498077,0.457697584125881,0.691552115309502,0.587893350279134,0.770828162939099,0.428986674592868,0.682956212602788,0.427281875756975,0.615533897275992,0.466993517064426,0.772895389376411,0.407449306771218,0.415611774339538,0.650787775568842,0.363921970306947
TCGA.56.8629.01,Primary Tumor,0.929175212029023,0.910862376996403,0.923326203586703,0.887749421135066,0.924976481421471,0.931177039795367,0.967343819540195,0.943827165951678,0.834256908044638,0.874734982449448,0.0553141276205939,0.829602104517811,0.106214800426508,0.807451969583472,0.683541677565504,0.928751310058153,0.0974029163834208,0.252377707064077,0.869784049805791,0.312711649818993
TCGA.56.A49D.01,Primary Tumor,0.801170550702389,0.699353790959868,0.736493368903986,0.599947176255385,0.735697533322693,0.774650372936013,0.198304135539424,0.600922473130219,0.0693170439424895,0.252248393040407,0.157261605019196,0.729975830969431,0.279964427351182,0.499270408321381,0.738225618688204,0.21150091477574,0.340024901074614,0.447356278644137,0.527363591559542,0.364789233751931
TCGA.56.A4BW.01,Primary Tumor,0.82329360133766,0.937594845015436,0.824470963616872,0.786524130851865,0.738159470966613,0.594288664936881,0.742956499845269,0.718154135959439,0.654288954035269,0.799424391517735,0.127836824882573,0.718128857884093,0.229511105383507,0.714562781102407,0.650467779650402,0.833158709030038,0.265163901402172,0.303921882782442,0.677814706573141,0.229911014557724
TCGA.56.A4BX.01,Primary Tumor,0.957229459951643,0.913694321219281,0.971582372201787,0.935573305071347,0.9559541034308,0.964077628370681,0.981179134426712,0.944701646159778,0.958726902895127,0.95478007806797,0.0303899841303613,0.670038318903443,0.0617306631138727,0.952501998420065,0.866228690580964,0.957036141693372,0.0544019142312303,0.0989779257061235,0.939067431496252,0.0717914756489171
TCGA.56.A4BY.01,Primary Tumor,0.838320103638381,0.771709309982792,0.823568115718443,0.645610694668807,0.853187569558166,0.729625930126459,0.912076237637241,0.858275780006283,0.783933010277626,0.761536376976202,0.134948426002737,0.726696600527629,0.241476630397644,0.698875373592363,0.664790375102624,0.84007990865671,0.278524450555551,0.306365521643196,0.838667274353109,0.220830423520536
TCGA.56.A4ZJ.01,Primary Tumor,0.352288895882767,0.527681540761223,0.246438693721688,0.152668939901375,0.350980704564453,0.180516259941896,0.623671007776441,0.378033741571186,0.246405536846161,0.637938678923911,0.403702567744122,0.401450145460396,0.676489722438557,0.264896776054831,0.575896032270592,0.483816316436568,0.487339319316629,0.631420493530301,0.280532504524528,0.464663085289159
TCGA.56.A4ZK.01,Primary Tumor,0.734609265392085,0.85731158779632,0.841213886047977,0.667440069497439,0.833535834946708,0.743241190050586,0.860818341132158,0.779447294081474,0.734943032203029,0.79486821263346,0.0974341606296124,0.305541246017752,0.366740014380513,0.624961879396775,0.664880740956805,0.755484159120133,0.20467628297722,0.395999506359268,0.62511186678062,0.243142817040289
TCGA.56.A5DR.01,Primary Tumor,0.710719513050063,0.869792721571957,0.78047085972138,0.784542050049493,0.820293188087927,0.759582860756606,0.842114690693372,0.807849409915298,0.592635672486708,0.789101704121307,0.314700618524267,0.710894227496466,0.29732806544559,0.698868770840137,0.7176958377519,0.835372595808177,0.191032726048108,0.336154182861481,0.622388455200279,0.275377757730459
TCGA.56.A5DS.01,Primary Tumor,0.731139496175306,0.778056479399614,0.76409644869614,0.703193329808857,0.675834525625141,0.614000637845455,0.744281828710668,0.672337164643073,0.665068015259135,0.722434160631253,0.203209723538709,0.639653646929192,0.42129389295042,0.546871220936432,0.730219097322583,0.716958423003378,0.327525018740453,0.541593381418624,0.542066173834718,0.486172337486386
TCGA.56.A62T.01,Primary Tumor,0.873558357573094,0.93670713999369,0.907198436930194,0.844785816222535,0.877998580472528,0.897988775076657,0.96180895448143,0.914908362969861,0.675308496326198,0.838463621343613,0.0493354751384337,0.74286937261818,0.229429869171727,0.805306078230145,0.763335555809536,0.9234416066537,0.188958717189657,0.264717791052085,0.716614413559002,0.2184027491878
TCGA.58.8386.01,Primary Tumor,0.823785963242507,0.9213505975946,0.768968204923597,0.592581181342224,0.687904201506321,0.612764943610514,0.894424304982709,0.600851534836285,0.646537557083422,0.735471089295445,0.118237163154198,0.631601361562712,0.377209867683988,0.564028141452339,0.697353680112006,0.733640055928205,0.448195483186796,0.383646038131543,0.561849561637165,0.359169855633096
TCGA.58.8387.01,Primary Tumor,0.782840822529223,0.796637220690881,0.720327063652669,0.674653936540159,0.831036424967617,0.864378379224645,0.682535272676918,0.632584839824385,0.270733756993586,0.463742477002134,0.149696304175038,0.661566731907079,0.244534415139069,0.536321193764119,0.703212903341014,0.677404455390313,0.139365799572262,0.442207007433816,0.793672550335144,0.467107812115919
TCGA.58.8388.01,Primary Tumor,0.878904690218168,0.868828967786281,0.82419070781448,0.867620175989936,0.858830834851239,0.856859420874739,0.936560268156263,0.854173377898696,0.83920122360783,0.824448351735232,0.0795562949753637,0.787237034940853,0.23853241227007,0.736212109326568,0.766878327626749,0.877040097873913,0.655230377591998,0.139920362442091,0.752937559338003,0.128191694367939
TCGA.58.8390.01,Primary Tumor,0.962263149224402,0.9440766507805,0.931740739256709,0.922710320937044,0.903887646516951,0.88463476533322,0.306506056234428,0.976673928663941,0.909442951067508,0.891685480672041,0.0213090792685874,0.88515797347361,0.0693979788089566,0.87604140484998,0.829158914447367,0.930583748774283,0.142864735546185,0.13320741441888,0.895336342489662,0.148373820861932
TCGA.58.8391.01,Primary Tumor,0.927100744187285,0.9242455416472,0.877613098226996,0.907317050972722,0.892295441863813,0.788832363881834,0.861853143118052,0.866277347898586,0.842145788147717,0.774014014756391,0.0351573017731574,0.746966161846456,0.113364587779046,0.810539770239875,0.751255682777918,0.869122203356513,0.139065694955368,0.142912697955988,0.778833572134456,0.146349723234297
TCGA.58.8392.01,Primary Tumor,0.923950335431653,0.937867798569857,0.885076300880548,0.847151483484102,0.885917277242309,0.95407574683216,0.959667703293061,0.922469420951689,0.898632595449442,0.826862591918685,0.0378812330279614,0.718256293462325,0.0887904312026752,0.789792763551596,0.761109568429186,0.933676930225315,0.247078012555556,0.173176914897924,0.811265355389226,0.0913176017486503
TCGA.58.8393.01,Primary Tumor,0.665474230106266,0.689387064732332,0.726372831726065,0.400861968448079,0.658541605392666,0.713460171495665,0.760518775308829,0.64780040911958,0.532255251856457,0.665194346639587,0.141039347187195,0.488074581062716,0.241167219990134,0.474142666004555,0.637151687043895,0.601025599461913,0.353008478076162,0.481016183064833,0.397628560120773,0.433123887579585
TCGA.58.A46J.01,Primary Tumor,0.612497892558282,0.712397623209939,0.45875166776936,0.546084126806248,0.676751122282608,0.60127938716819,0.766880464086875,0.451282012685424,0.542799732821478,0.639288140069172,0.166179377362854,0.58179796559809,0.277800303332514,0.497565756997495,0.656539239700643,0.444601433514562,0.518940816422385,0.435642689673456,0.497397856218271,0.403038233943794
TCGA.58.A46K.01,Primary Tumor,0.798625202917642,0.754405251023849,0.791026665280725,0.690067414851206,0.879505032747429,0.859898760331046,0.930961548245227,0.783241946285164,0.825779994068248,0.82774041294721,0.0897668232900757,0.661196643742015,0.136404331670786,0.657746559894236,0.725019332899185,0.825770251943055,0.179037032447025,0.306377140924682,0.692877203174151,0.242812014520732
TCGA.58.A46L.01,Primary Tumor,0.793289780188242,0.619935360481067,0.75789331215625,0.721585651943143,0.916525914478586,0.860428361032081,0.912781978773901,0.927255576964287,0.807883308777865,0.78010004140665,0.143228504455387,0.637957102273061,0.126629124049762,0.651071806005127,0.642756425512672,0.602699433954844,0.199679119833753,0.435909488351008,0.784917104124197,0.34908634754048
TCGA.58.A46M.01,Primary Tumor,0.848826189196762,0.874805765073301,0.857312326847137,0.819312053652442,0.894373809347995,0.8467325190486,0.892729244241187,0.847808510797611,0.829769427539018,0.847416827208714,0.0865177470146577,0.714803725902458,0.11829967063144,0.690238389552204,0.762585165589653,0.853943833928435,0.115713012113183,0.25455896352054,0.821336131323429,0.203967698474214
TCGA.58.A46N.01,Primary Tumor,0.917492226817868,0.946417457423402,0.96770907318474,0.928676292544858,0.957306450231711,0.965223244799005,0.945970267384454,0.952313462514026,0.925719633806794,0.872678406378562,0.0372526726601223,0.832133179863204,0.0866295638956212,0.840050512874752,0.665796131829873,0.95341569680403,0.0546579467363114,0.116151403082372,0.920108530493622,0.0721204016985659
TCGA.60.2697.01,Primary Tumor,0.283678260770082,0.265058977068506,0.308203246148926,0.173238079210505,0.307774062741129,0.175168941939911,0.408356699114501,0.303616573620477,0.293686162863201,0.461801022913527,0.679198437128105,0.116638234179311,0.550754587012259,0.190203169572569,0.470367068172997,0.360192989763708,0.669429778553277,0.843871772310733,0.0864048773568077,0.729554948273163
TCGA.60.2703.01,Primary Tumor,0.666434997650136,0.632921960025827,0.659072360701575,0.469740939252527,0.586025908381729,0.567228633041846,0.788397142673954,0.484096453827353,0.0921742922720709,0.597360710351529,0.184787834876034,0.600558570558592,0.411050337037791,0.447498960598694,0.660444114252094,0.548018699655087,0.526312769951432,0.469168543777967,0.42798283599911,0.692104301031038
TCGA.60.2704.01,Primary Tumor,0.459716814484998,0.645825081607154,0.531994585279227,0.458237835602482,0.524360922786462,0.451881831980346,0.722690567146529,0.569896404695858,0.563831564510213,0.644543909434887,0.219710209592195,0.502253261309691,0.471256795338336,0.439413930309915,0.63809628058628,0.511768736000061,0.289740366696155,0.606107940169287,0.331763388461084,0.491271833415523
TCGA.60.2709.01,Primary Tumor,0.423092837963784,0.578313211391827,0.408289104464264,0.363873832474329,0.507045378197838,0.378772898851852,0.636600249841906,0.508569307038338,0.473566664038269,0.478222965459201,0.278367403110919,0.427928332269385,0.43489398890934,0.377790213217234,0.551362055321165,0.362730770509578,0.455456488191995,0.657556975722654,0.386264892646086,0.47329427660193
TCGA.63.5128.01,Primary Tumor,0.956756012149761,0.947101854629804,0.929624132971636,0.887693969427529,0.893546456500797,0.925016826861415,0.937906888440554,0.948650098687507,0.892817185021251,0.865647574586877,0.0310416637738968,0.799434903775455,0.0839279566587419,0.852295279274872,0.813605972829433,0.85953396058297,0.101280397332852,0.0810443746772309,0.859174979674953,0.0649377685814867
TCGA.63.5131.01,Primary Tumor,0.0572548007712672,0.887932027415122,0.860907455627115,0.816490655148055,0.81117284550029,0.849053343259567,0.795282662171617,0.787299217384663,0.813299880490023,0.801167608374898,0.0697537912723405,0.746886861422869,0.217610206842706,0.680673405228396,0.774156593379141,0.771183081157039,0.166684538470702,0.245377914479092,0.875892134103478,0.204127685165701
TCGA.63.6202.01,Primary Tumor,0.66718516341856,0.664267616333298,0.647122044301073,0.553999069350081,0.818814528840483,0.700850145073745,0.816841178625416,0.493391365523052,0.639046309132845,0.791677303812709,0.910385425078186,0.607739641248177,0.623015838967233,0.538790112327385,0.650038280161058,0.781050831593882,0.761903060973111,0.384061992488423,0.618660162035724,0.377431801799194
TCGA.63.7020.01,Primary Tumor,0.77346450268601,0.912100566207834,0.863740579807759,0.768825278404868,0.787355280739459,0.618257107863862,0.843727902491957,0.720949683360156,0.714955988940501,0.577383166312396,0.134955088395345,0.027911895238745,0.291551936360963,0.669102367483326,0.703865172815983,0.735727409207337,0.288931544796711,0.28986554672371,0.656792803358492,0.191444273830855
TCGA.63.7021.01,Primary Tumor,0.512447118142768,0.596179974605645,0.668060387797132,0.580581688086723,0.29593566527775,0.525732811471693,0.715831974535799,0.609282646279018,0.673549671704835,0.650287649984805,0.21604315636403,0.547645416579609,0.444244479814922,0.530582391263389,0.652498531360778,0.507533975377181,0.227576705742822,0.57223396704705,0.402255249636623,0.420651747223713
TCGA.63.7022.01,Primary Tumor,0.505637066223386,0.711469676812613,0.543923670623029,0.450945555139733,0.457862767906438,0.422963870333739,0.691589782469565,0.461963734609309,0.440615069460427,0.662451905990112,0.216612685601479,0.528209584021405,0.367987992281478,0.431281435956692,0.71773926980572,0.912612781028551,0.378945000515312,0.584412450355226,0.427210735764228,0.380691949020854
TCGA.63.7023.01,Primary Tumor,0.245001435996084,0.945058783214355,0.924692884028594,0.894790638786099,0.892292179312395,0.95429960873794,0.753562445222862,0.916341778528023,0.936883928354314,0.892772206670662,0.0411583883389163,0.825420506926901,0.0518076340669707,0.851050892640612,0.829731477556291,0.844659108093713,0.255402752936085,0.18925388799997,0.920676660178713,0.0863595467733788
TCGA.63.A5M9.01,Primary Tumor,0.888613398597792,0.843434730050166,0.882120332654052,0.870175803046228,0.922545392736585,0.871345896799241,0.933645622596946,0.890059391381565,0.900271570344285,0.81119266437811,0.0431204783188759,0.727755952140529,0.218363094097925,0.812906826409784,0.779127094042339,0.861632968749593,0.197206275641837,0.27434924322888,0.869448610536838,0.281623397742035
TCGA.63.A5MB.01,Primary Tumor,0.951284583683101,0.919980269936613,0.924182117532736,0.910153150824568,0.911265331933395,0.888928310823489,0.926965955901877,0.919083889017752,0.857031039177957,0.828443160387452,0.0538353892510237,0.762509916817695,0.156996949179889,0.810543630371747,0.622666020797245,0.887054511025984,0.0918386689305526,0.193182438040719,0.80112636457867,0.191024015875572
TCGA.63.A5MG.01,Primary Tumor,0.556382555661771,0.821481773325728,0.709127079691363,0.650920638650529,0.675250148953094,0.576888482625609,0.825165457152547,0.575430196579568,0.63850825687743,0.714083697648421,0.464409963460001,0.623202159215707,0.438969751807134,0.558443965196736,0.70806468709542,0.602995627830843,0.411154540203891,0.640493431975688,0.404826649078167,0.592592011245644
TCGA.63.A5MH.01,Primary Tumor,0.977825056913168,0.941271515990885,0.97209385272122,0.956354732580767,0.966489614931686,0.978971615950567,0.968006141008519,0.976578508668041,0.943611342391172,0.944045797600929,0.0433583258218274,0.920596347998926,0.057137626407592,0.931595035640129,0.845718773916938,0.972251695268565,0.109709479597125,0.0818529293290423,0.94611248026752,0.0667700809805684
TCGA.63.A5MI.01,Primary Tumor,0.654007232346985,0.891417554025434,0.849710339672935,0.774366568102007,0.253364119026886,0.852946961873495,0.930748492036401,0.798033077990955,0.811081074189887,0.601723103284452,0.0843433774982188,0.742079496611202,0.275047084016447,0.750778097184229,0.283785598861531,0.595019049967569,0.198817662880462,0.201807900110039,0.784047422362708,0.277231186319241
TCGA.63.A5MJ.01,Primary Tumor,0.848344400441779,0.89319774987272,0.880540805458276,0.800069478060375,0.910612420676172,0.800509749921411,0.940183736752994,0.947056669980182,0.779855741655971,0.798634387344936,0.0763989051191138,0.708198752037885,0.365082413739508,0.694889722512642,0.754622968984452,0.875874889052337,0.104558733640889,0.322222842934858,0.792941289882554,0.267491641603611
TCGA.63.A5ML.01,Primary Tumor,0.950468344325743,0.926081893313491,0.93737398596219,0.909413920645738,0.946786034631852,0.839118698347008,0.957948220640292,0.916016535737117,0.88064670243079,0.853270095220242,0.0468090080823822,0.818829258012732,0.108639136309627,0.829033026680134,0.796983178439709,0.935573730382435,0.0917698413810439,0.219215346836528,0.923670202549231,0.163633514375103
TCGA.63.A5MM.01,Primary Tumor,0.690822866221866,0.627027858290451,0.683574036900048,0.670696677645834,0.671575244992459,0.511251096732563,0.815462282444529,0.626674371218167,0.573904337410349,0.599241218206106,0.170993347099137,0.615658752487284,0.410774656981567,0.518929067925611,0.663858330624864,0.588564249410358,0.586607634041756,0.826831788652339,0.50345197919947,0.534515911281066
TCGA.63.A5MN.01,Primary Tumor,0.241717214963962,0.202432535749966,0.280005162669196,0.0775179854424091,0.348943092514654,0.194404211454625,0.72208727735919,0.375365738814688,0.407667596252929,0.353984730249748,0.776075745937463,0.254647194520402,0.315457530255318,0.389629032928256,0.628796264459252,0.239475820023308,0.486183985786534,0.929366116892415,0.255246841269173,0.954510143495396
TCGA.63.A5MP.01,Primary Tumor,0.804844903993114,0.786425896483206,0.794453611888976,0.669603928209698,0.809505917117338,0.689647940256393,0.857839898356372,0.758858380622402,0.756060125099238,0.743502891037597,0.172534561876758,0.653574746105448,0.23912823823887,0.715784295135785,0.66600621491533,0.744991273804287,0.299609751107416,0.427644864282999,0.735656817925769,0.407524909682009
TCGA.63.A5MR.01,Primary Tumor,0.675966924246163,0.845176747771361,0.782886484646882,0.673559932884208,0.757603299401376,0.186352245108293,0.719998814791116,0.684344260348181,0.71586160854437,0.721950950279145,0.216694790726491,0.0466169957348435,0.477762765774441,0.697582879458468,0.689546247402531,0.64239789554411,0.276357594218805,0.604070131988668,0.631528464348325,0.548765466330658
